CO2Air,TAir,TTop,TCan
1229.126801,23.79999995,24.79999995,24.79999995
1074.361205,23.40000001,24.40000001,24.40000001
1079.759998,23.50000001,24.50000001,24.50000001
1009.575603,23.70000002,24.70000002,24.70000002
1040.168797,23.89999998,24.89999998,24.89999998
1032.9704,23.8,24.8,24.8
1013.1748,23.9,24.9,24.9
951.9884059,24.80000001,25.80000001,25.80000001
1040.168788,24.99999997,25.99999997,25.99999997
1297.511583,25,26,26
1718.617986,25.29999999,26.29999999,26.29999999
1344.301205,24.8,25.8,25.8
1488.269266,24.90000007,25.90000007,25.90000007
2145.123134,25.59999993,26.59999993,26.59999993
1248.92243,25.20000001,26.20000001,26.20000001
1607.0428,26,27,27
1668.229173,26.50000003,27.50000003,27.50000003
1265.118854,26.99999993,27.99999993,27.99999993
1243.523601,26.90000001,27.90000001,27.90000001
1088.758005,26.70000001,27.70000001,27.70000001
1144.545602,26.69999997,27.69999997,27.69999997
1211.130796,25.90000013,26.90000013,26.90000013
1175.138804,27.19999987,28.19999987,28.19999987
1133.748001,26.80000001,27.80000001,27.80000001
1130.1488,27,28,28
1014.974417,26.50000005,27.50000005,27.50000005
1272.317165,27.19999991,28.19999991,28.19999991
1261.519601,27.39999999,28.39999999,28.39999999
1488.269192,25.70000006,26.70000006,26.70000006
1403.687996,26.40000001,27.40000001,27.40000001
1288.513586,26.7,27.7,27.7
1144.545614,26.7,27.7,27.7
1191.335198,26.8,27.8,27.8
1041.9684,26.9,27.9,27.9
1142.745997,27.89999995,28.89999995,28.89999995
1097.756006,27.20000009,28.20000009,28.20000009
1097.756,27.2,28.2,28.2
1182.337197,26.20000003,27.20000003,27.20000003
1128.349201,27.09999999,28.09999999,28.09999999
1155.343207,26.70000011,27.70000011,27.70000011
1220.128793,27.79999989,28.79999989,28.79999989
1254.321199,26.60000004,27.60000004,27.60000004
1275.9164,26.9,27.9,27.9
1382.092827,26.39999992,27.39999992,27.39999992
1787.002746,25.20000016,26.20000016,26.20000016
1499.066819,26.29999993,27.29999993,27.29999993
1371.295204,26.89999998,27.89999998,27.89999998
1175.138797,27.19999997,28.19999997,28.19999997
1090.557593,26.40000007,27.40000007,27.40000007
1023.972407,27.09999993,28.09999993,28.09999993
1045.567599,26.70000001,27.70000001,27.70000001
1162.5416,25.9,26.9,26.9
1180.537594,26.79999999,27.79999999,27.79999999
1088.758012,26.60000003,27.60000003,27.60000003
1193.134793,26.69999999,27.69999999,27.69999999
1173.339201,26.40000001,27.40000001,27.40000001
1270.5176,27.19999998,28.19999998,28.19999998
1265.118793,26.49999998,27.49999998,27.49999998
1198.533607,26.30000002,27.30000002,27.30000002
1184.1368,27.09999997,28.09999997,28.09999997
1277.716,25.7,26.7,26.7
1562.052806,25.30000006,26.30000006,26.30000006
1652.032788,26.19999988,27.19999988,27.19999988
1554.854407,26.10000001,27.10000001,27.10000001
1468.473603,26.2,27.2,27.2
1463.074802,26.00000001,27.00000001,27.00000001
1518.862378,26.20000001,27.20000001,27.20000001
1302.910422,26.29999999,27.29999999,27.29999999
1283.114801,26.4,27.4,27.4
1304.71,26.1,27.1,27.1
1349.7,26.19999998,27.19999998,27.19999998
1347.9004,25.90000004,26.90000004,26.90000004
1481.070791,25.60000002,26.60000002,26.60000002
1607.042796,25.7,26.7,26.7
1779.804403,25.8,26.8,26.8
1869.784401,25.89999997,26.89999997,26.89999997
1884.181199,25.60000003,26.60000003,26.60000003
1992.157196,25.40000001,26.40000001,26.40000001
2038.9468,24.9,25.9,25.9
2121.7284,24.70000001,25.70000001,25.70000001
2125.3276,24.79999999,25.79999999,25.79999999
2085.736403,24.50000002,25.50000002,25.50000002
2055.143201,24.69999999,25.69999999,25.69999999
1959.764397,25,26,26
1864.385597,24.90000002,25.90000002,25.90000002
1837.391603,25.09999998,26.09999998,26.09999998
1804.998801,25.1,26.1,26.1
1736.614,24.9,25.9,25.9
1652.0328,24.79999997,25.79999997,25.79999997
1655.632,24.40000005,25.40000005,25.40000005
1576.449605,24.30000001,25.30000001,25.30000001
1547.656001,24.00000001,25.00000001,25.00000001
1506.265198,23.69999999,24.69999999,24.69999999
1441.479595,23.39999997,24.39999997,24.39999997
1387.491605,23.10000003,24.10000003,24.10000003
1382.0928,22.90000001,23.90000001,23.90000001
1324.5056,22.7,23.7,23.7
1320.906401,22.49999999,23.49999999,23.49999999
1335.303198,22.40000001,23.40000001,23.40000001
1297.511603,22.10000002,23.10000002,23.10000002
1292.1128,22.1,23.1,23.1
1286.713999,22,23,23
1254.321199,22.09999999,23.09999999,23.09999999
1245.323201,22.00000001,23.00000001,23.00000001
1223.728001,21.70000001,22.70000001,22.70000001
1248.9224,21.8,22.8,22.8
1243.5236,21.79999999,22.79999999,22.79999999
1238.124801,21.70000001,22.70000001,22.70000001
1223.728001,21.40000002,22.40000002,22.40000002
1193.134801,21.3,22.3,22.3
1200.333199,20.9,21.9,21.9
1180.5376,20.89999998,21.89999998,21.89999998
1184.1368,20.70000002,21.70000002,21.70000002
1184.1368,20.7,21.7,21.7
1162.5416,20.8,21.8,21.8
1185.936398,20.69999998,21.69999998,21.69999998
1160.742003,20.40000004,21.40000004,21.40000004
1184.136798,20.10000002,21.10000002,21.10000002
1166.140801,20,21,21
1155.3432,19.9,20.9,20.9
1144.545602,19.80000001,20.80000001,20.80000001
1164.341198,19.89999999,20.89999999,20.89999999
1155.3432,19.40000002,20.40000002,20.40000002
1101.3552,19.1,20.1,20.1
1086.958398,19.19999998,20.19999998,20.19999998
1052.766005,18.90000004,19.90000004,19.90000004
1002.377203,18.80000001,19.80000001,19.80000001
1016.774,18.8,19.8,19.8
1016.774,18.8,19.8,19.8
1009.575601,18.70000003,19.70000003,19.70000003
1014.974399,18.99999997,19.99999997,19.99999997
1023.9724,19.19999999,20.19999999,20.19999999
996.9784,19.3,20.3,20.3
980.7820011,19.10000001,20.10000001,20.10000001
996.9783978,19.19999999,20.19999999,20.19999999
996.9784,19.00000001,20.00000001,20.00000001
966.385201,19.1,20.1,20.1
989.7799999,19.1,20.1,20.1
986.1807998,19,20,20
984.3812002,19,20,20
964.5856007,18.80000001,19.80000001,19.80000001
948.3892,18.8,19.8,19.8
959.1867993,18.60000001,19.60000001,19.60000001
948.3892014,18.79999997,19.79999997,19.79999997
951.9883998,18.8,19.8,19.8
971.7839993,18.8,19.8,19.8
946.5896001,18.7,19.7,19.7
948.3892009,18.7,19.7,19.7
957.3871991,18.7,19.7,19.7
939.3912006,18.50000001,19.50000001,19.50000001
957.3872,18.6,19.6,19.6
949.2890005,18.5,19.5,19.5
941.1908011,18.5,19.5,19.5
926.794001,18.30000001,19.30000001,19.30000001
935.7919997,18.49999999,19.49999999,19.49999999
919.5956004,18.3,19.3,19.3
930.3931998,18.39999998,19.39999998,19.39999998
928.5936002,18.20000002,19.20000002,19.20000002
903.3992008,18.2,19.2,19.2
915.9964,18.1,19.1,19.1
915.9964008,18.29999997,19.29999997,19.29999997
928.5935983,17.90000005,18.90000005,18.90000005
894.4012023,18.19999998,19.19999998,19.19999998
901.5995998,18.3,19.3,19.3
892.6016006,18,19,19
910.5975996,17.9,18.9,18.9
906.9984004,17.9,18.9,18.9
910.5975999,17.9,18.9,18.9
899.8,18.3,19.3,19.3
921.3951987,18.00000003,19.00000003,19.00000003
901.5996027,18.49999993,19.49999993,19.49999993
905.1987998,18.5,19.5,19.5
912.3971998,18.4,19.4,19.4
890.8020001,18.4,19.4,19.4
894.4012018,18.39999998,19.39999998,19.39999998
912.3971982,18.20000002,19.20000002,19.20000002
919.5955998,18.2,19.2,19.2
896.2008,18.3,19.3,19.3
915.996399,18.30000001,19.30000001,19.30000001
901.5996019,18.39999999,19.39999999,19.39999999
923.1947986,18.20000001,19.20000001,19.20000001
912.3972004,18.39999999,19.39999999,19.39999999
921.3952001,18.29999999,19.29999999,19.29999999
923.1948002,18.1,19.1,19.1
924.9943998,18.1,19.1,19.1
912.3972004,18.1,19.1,19.1
908.798,18.1,19.1,19.1
912.3971993,18.1,19.1,19.1
901.5996014,18.1,19.1,19.1
910.5975994,17.90000001,18.90000001,18.90000001
912.3971999,17.9,18.9,18.9
926.7940002,18,19,19
932.1927991,17.9,18.9,18.9
923.1948009,17.9,18.9,18.9
939.3911995,17.9,18.9,18.9
932.1928,18,19,19
919.5955994,17.90000001,18.90000001,18.90000001
910.5976012,17.99999999,18.99999999,18.99999999
912.3971999,18,19,19
905.1988002,18.1,19.1,19.1
901.5996001,18.00000001,19.00000001,19.00000001
905.1987998,18.19999999,19.19999999,19.19999999
903.3992002,18.10000001,19.10000001,19.10000001
906.9983999,18,19,19
910.5976,18.1,19.1,19.1
894.4012,18.10000002,19.10000002,19.10000002
894.4012,18.39999996,19.39999996,19.39999996
910.5975989,18.20000001,19.20000001,19.20000001
905.1988002,17.90000001,18.90000001,18.90000001
901.5996002,18.19999999,19.19999999,19.19999999
908.7980004,18,19,19
912.3971996,18,19,19
892.6016007,18.1,19.1,19.1
910.5976,18.2,19.2,19.2
912.3971995,18,19,19
905.198801,18,19,19
905.1988,18,19,19
924.9943993,18,19,19
906.9984,18,19,19
906.9983995,18,19,19
901.5996005,18,19,19
942.9903986,18.19999999,19.19999999,19.19999999
933.9924,18.1,19.1,19.1
932.1927986,18,19,19
910.5976029,18,19,19
921.3951993,17.90000001,18.90000001,18.90000001
926.7939998,17.9,18.9,18.9
921.3951996,17.9,18.9,18.9
910.5976013,17.89999999,18.89999999,18.89999999
923.1947987,17.80000001,18.80000001,18.80000001
915.9964002,17.8,18.8,18.8
912.3972,17.8,18.8,18.8
912.3972011,17.79999999,18.79999999,18.79999999
928.5935978,17.60000003,18.60000003,18.60000003
923.1948004,17.89999998,18.89999998,18.89999998
932.1927997,17.8,18.8,18.8
919.5955995,17.9,18.9,18.9
905.1987991,17.8,18.8,18.8
896.2008009,17.8,18.8,18.8
898.0003999,17.7,18.7,18.7
890.802,18.7,19.7,19.7
1085.15881,19.90000005,20.90000005,20.90000005
1241.723979,20.59999991,21.59999991,21.59999991
1220.128801,21.29999995,22.29999995,22.29999995
1189.535601,21.59999999,22.59999999,22.59999999
1121.1508,21.30000001,22.30000001,22.30000001
1115.752007,21.50000004,22.50000004,22.50000004
1185.936393,21.89999996,22.89999996,22.89999996
1112.152802,21.60000001,22.60000001,22.60000001
1160.742,21.7,22.7,22.7
1180.537594,21.39999997,22.39999997,22.39999997
1095.956411,21.00000005,22.00000005,22.00000005
1194.934393,21.29999998,22.29999998,22.29999998
1160.742001,21.4,22.4,22.4
1085.158805,21.2,22.2,22.2
1220.128794,21.30000001,22.30000001,22.30000001
1160.742006,21.39999999,22.39999999,22.39999999
1139.146801,21.4,22.4,22.4
1119.3512,21.5,22.5,22.5
1101.355214,21.40000002,22.40000002,22.40000002
1302.910373,21.69999996,22.69999996,22.69999996
1250.722003,21.7,22.7,22.7
1202.132802,21.30000001,22.30000001,22.30000001
1182.337199,21.09999999,22.09999999,22.09999999
1146.345195,20.89999998,21.89999998,21.89999998
1095.956405,20.70000002,21.70000002,21.70000002
1209.331196,20.8,21.8,21.8
1297.5116,20.5,21.5,21.5
1268.717997,20.69999999,21.69999999,21.69999999
1223.728006,20.60000001,21.60000001,21.60000001
1176.938403,20.69999999,21.69999999,21.69999999
1135.547601,20.8,21.8,21.8
1113.952403,20.89999999,21.89999999,21.89999999
1191.335201,20.70000004,21.70000004,21.70000004
1198.533599,21.09999996,22.09999996,22.09999996
1184.1368,21.1,22.1,22.1
1153.5436,21.1,22.1,22.1
1110.353202,21.39999999,22.39999999,22.39999999
1133.747997,21.30000001,22.30000001,22.30000001
1549.455572,21.59999998,22.59999998,22.59999998
1459.475603,21.5,22.5,22.5
1315.507597,21.49999999,22.49999999,22.49999999
1229.126793,21.19999998,22.19999998,22.19999998
1162.541607,21.00000002,22.00000002,22.00000002
1160.742,21,22,22
1130.1488,20.9,21.9,21.9
1083.359208,21.10000001,22.10000001,22.10000001
1209.331183,21.29999997,22.29999997,22.29999997
1407.287187,21.00000002,22.00000002,22.00000002
1333.503602,20.9,21.9,21.9
1266.918399,21.3,22.3,22.3
1245.323197,21.40000002,22.40000002,22.40000002
1211.130803,21.59999998,22.59999998,22.59999998
1140.946402,21.79999999,22.79999999,22.79999999
1124.75,22,23,23
1457.676008,22.10000003,23.10000003,23.10000003
1583.647983,22.59999993,23.59999993,23.59999993
1344.301216,23.39999995,24.39999995,24.39999995
1421.683997,24.19999997,25.19999997,25.19999997
1491.868391,24.99999999,25.99999999,25.99999999
1230.926409,24.80000001,25.80000001,25.80000001
1320.906391,24.89999999,25.89999999,25.89999999
1761.808385,25.19999999,26.19999999,26.19999999
1855.3876,25.2,26.2,26.2
1792.401602,25.90000001,26.90000001,26.90000001
1815.796397,25.99999999,26.99999999,26.99999999
1912.974793,25.70000002,26.70000002,26.70000002
1675.427608,26.19999998,27.19999998,27.19999998
1344.301189,26.69999999,27.69999999,27.69999999
1004.176798,26.29999999,27.29999999,27.29999999
980.7820024,26.20000001,27.20000001,27.20000001
944.7900012,26.2,27.2,27.2
912.3972,25.3,26.3,26.3
1140.946428,25.70000005,26.70000005,26.70000005
1558.453544,26.39999991,27.39999991,27.39999991
1508.064803,26.89999997,27.89999997,27.89999997
1133.748013,26.00000003,27.00000003,27.00000003
1158.9424,26.69999998,27.69999998,27.69999998
1166.140806,25.99999994,26.99999994,26.99999994
1229.126794,25.40000006,26.40000006,26.40000006
1421.683994,26.69999996,27.69999996,27.69999996
1191.3352,26.8,27.8,27.8
1225.527601,25.70000011,26.70000011,26.70000011
1238.124798,27.29999979,28.29999979,28.29999979
1407.287189,25.20000014,26.20000014,26.20000014
1277.716004,25.3,26.3,26.3
1470.273202,25.9,26.9,26.9
1531.459622,25.79999994,26.79999994,26.79999994
1745.611978,25.20000006,26.20000006,26.20000006
1842.790397,24.80000001,25.80000001,25.80000001
1725.8164,25.6,26.6,26.6
1749.21119,25.4,26.4,26.4
1592.646021,25.4,26.4,26.4
1414.485612,26.09999995,27.09999995,27.09999995
1227.327206,26.89999997,27.89999997,27.89999997
1092.3572,25.90000003,26.90000003,26.90000003
1090.557596,26.69999995,27.69999995,27.69999995
1050.966404,26.20000005,27.20000005,27.20000005
1286.713992,26.49999999,27.49999999,27.49999999
1207.5316,26.5,27.5,27.5
1189.535608,26.1,27.1,27.1
1315.507583,26.1,27.1,27.1
1248.922404,26.39999998,27.39999998,27.39999998
1364.096796,26.4,27.4,27.4
1392.890406,26,27,27
1576.449593,25.90000008,26.90000008,26.90000008
1502.666007,26.69999992,27.69999992,27.69999992
1457.676002,26.20000002,27.20000002,27.20000002
1322.706,26.5,27.5,27.5
1324.505612,25.69999996,26.69999996,26.69999996
1500.866376,25.10000008,26.10000008,26.10000008
1756.409583,25.29999999,26.29999999,26.29999999
1939.968794,25.2,26.2,26.2
1970.561998,24.80000001,25.80000001,25.80000001
1909.375589,25.00000006,26.00000006,26.00000006
1797.800411,25.59999994,26.59999994,26.59999994
1695.223203,25.99999999,26.99999999,26.99999999
1518.8624,26.1,27.1,27.1
1448.677996,25.59999999,26.59999999,26.59999999
1392.890407,25.50000001,26.50000001,26.50000001
1391.0908,24.90000004,25.90000004,25.90000004
1635.836392,24.60000001,25.60000001,25.60000001
1936.369602,24.40000001,25.40000001,25.40000001
1990.357586,24.70000006,25.70000006,25.70000006
1851.788414,25.29999994,26.29999994,26.29999994
1715.018805,25.89999998,26.89999998,26.89999998
1643.0348,25.7,26.7,26.7
1416.2852,25.80000001,26.80000001,26.80000001
1423.483599,25.99999997,26.99999997,26.99999997
1387.491602,25.20000005,26.20000005,26.20000005
1452.277198,24.80000001,25.80000001,25.80000001
1796.000811,24.39999998,25.39999998,25.39999998
2137.924786,23.79999999,24.79999999,24.79999999
2002.954814,23.70000001,24.70000001,24.70000001
1828.393606,23.6,24.6,24.6
1767.2072,23.4,24.4,24.4
1684.425597,23.1,24.1,24.1
1643.034806,23.1,24.1,24.1
1612.441602,23.1,24.1,24.1
1536.858403,22.70000001,23.70000001,23.70000001
1502.665997,22.29999999,23.29999999,23.29999999
1409.086796,22.10000001,23.10000001,23.10000001
1369.495604,22.19999999,23.19999999,23.19999999
1324.505602,22.2,23.2,23.2
1279.5156,21.8,22.8,22.8
1250.722002,21.59999999,22.59999999,22.59999999
1279.515596,21.40000003,22.40000003,22.40000003
1238.124803,21.10000002,22.10000002,22.10000002
1229.1268,21.29999999,22.29999999,22.29999999
1209.3312,21.29999999,22.29999999,22.29999999
1194.9344,21.09999999,22.09999999,22.09999999
1193.1348,21.00000001,22.00000001,22.00000001
1155.343201,21.1,22.1,22.1
1160.742,21,22,22
1157.142799,21.50000001,22.50000001,22.50000001
1142.746002,21.69999997,22.69999997,22.69999997
1142.746,21.50000001,22.50000001,22.50000001
1092.357202,21.5,22.5,22.5
1074.3612,21.1,22.1,22.1
1061.764001,21,22,22
1067.162799,21,22,22
1056.3652,21,22,22
1058.1648,20.9,21.9,21.9
1052.766,20.59999999,21.59999999,21.59999999
1050.9664,20.40000003,21.40000003,21.40000003
1050.9664,20.10000002,21.10000002,21.10000002
1054.5656,19.90000001,20.90000001,20.90000001
1059.9644,19.9,20.9,20.9
1050.966403,19.89999994,20.89999994,20.89999994
1076.160797,19.30000006,20.30000006,20.30000006
1056.365201,19.3,20.3,20.3
1031.1708,18.9,19.9,19.9
1036.569602,18.79999999,19.79999999,19.79999999
1072.561595,18.70000001,19.70000001,19.70000001
1025.772003,18.40000002,19.40000002,19.40000002
1027.5716,18.5,19.5,19.5
1043.768,18.3,19.3,19.3
1029.371201,18.40000006,19.40000006,19.40000006
1036.569599,18.99999994,19.99999994,19.99999994
1032.9704,18.9,19.9,19.9
1025.772,19.1,20.1,20.1
1050.966399,18.99999999,19.99999999,19.99999999
1041.968401,18.80000003,19.80000003,19.80000003
1032.970401,18.8,19.8,19.8
1045.5676,18.8,19.8,19.8
1020.3732,18.9,19.9,19.9
1023.972402,18.79999999,19.79999999,19.79999999
1040.168798,18.70000001,19.70000001,19.70000001
1043.768,18.7,19.7,19.7
1034.77,18.5,19.5,19.5
1040.168799,18.5,19.5,19.5
1025.772002,18.5,19.5,19.5
1023.9724,18.59999999,19.59999999,19.59999999
1031.1708,18.30000001,19.30000001,19.30000001
1020.373201,18.4,19.4,19.4
1041.968402,18.3,19.3,19.3
1061.763998,18.3,19.3,19.3
1023.972401,18.2,19.2,19.2
1023.9724,18.2,19.2,19.2
1034.769999,18.29999999,19.29999999,19.29999999
1023.972401,18.20000001,19.20000001,19.20000001
1023.9724,18.00000001,19.00000001,19.00000001
1016.774,18.29999999,19.29999999,19.29999999
1004.1768,18.2,19.2,19.2
1009.575599,18.19999999,19.19999999,19.19999999
996.9784013,18.10000001,19.10000001,19.10000001
978.9824006,18,19,19
1023.9724,18.1,19.1,19.1
1000.5776,18,19,19
1004.1768,18,19,19
968.1848024,18,19,19
977.1827997,17.80000001,18.80000001,18.80000001
971.7839993,18,19,19
951.9884049,18,19,19
1000.577595,18,19,19
975.3832008,18.1,19.1,19.1
968.1848,18,19,19
980.7819996,17.89999999,18.89999999,18.89999999
975.3832007,17.80000001,18.80000001,18.80000001
962.7860008,17.89999999,18.89999999,18.89999999
969.9843998,17.8,18.8,18.8
971.7839999,18.19999999,19.19999999,19.19999999
969.9843975,18.00000001,19.00000001,19.00000001
944.7900025,18.09999999,19.09999999,19.09999999
951.9883998,18.1,19.1,19.1
941.1908,17.9,18.9,18.9
964.5855986,17.90000002,18.90000002,18.90000002
942.9904029,18.19999996,19.19999996,19.19999996
953.7879993,18.00000001,19.00000001,19.00000001
946.5896002,18,19,19
941.1907998,17.9,18.9,18.9
935.7920031,17.90000003,18.90000003,18.90000003
966.3851969,18.19999997,19.19999997,19.19999997
946.5896007,18.00000001,19.00000001,19.00000001
953.788,18.1,19.1,19.1
944.7900004,18.00000001,19.00000001,19.00000001
950.1887993,18.09999999,19.09999999,19.09999999
957.3871995,18.00000001,19.00000001,19.00000001
941.1908005,18,19,19
951.9884002,18.1,19.1,19.1
957.3871975,18.09999999,19.09999999,19.09999999
932.1928025,18.00000001,19.00000001,19.00000001
941.1907997,18.1,19.1,19.1
946.5896,18,19,19
941.1908012,18.00000001,19.00000001,19.00000001
959.1867976,18.09999999,19.09999999,19.09999999
959.1868,17.90000001,18.90000001,18.90000001
924.9944011,18,19,19
944.7899996,17.9,18.9,18.9
933.9923996,18,19,19
930.3932004,18,19,19
930.3932,18,19,19
928.5936,17.8,18.8,18.8
921.3952016,17.9,18.9,18.9
944.7899969,17.9,18.9,18.9
928.5936011,17.9,18.9,18.9
935.7919998,18,19,19
912.3972004,17.90000001,18.90000001,18.90000001
923.1947996,18.09999999,19.09999999,19.09999999
919.5956004,18.00000001,19.00000001,19.00000001
926.7939998,17.80000001,18.80000001,18.80000001
941.1908,17.9,18.9,18.9
924.9944004,17.80000001,18.80000001,18.80000001
930.3931993,17.99999997,18.99999997,18.99999997
910.5976013,17.90000001,18.90000001,18.90000001
932.1927993,17.8,18.8,18.8
950.1887981,17.8,18.8,18.8
894.4012051,17.89999999,18.89999999,18.89999999
944.7899949,17.80000001,18.80000001,18.80000001
926.7940006,17.9,18.9,18.9
921.3952,17.7,18.7,18.7
935.7919993,17.99999999,18.99999999,18.99999999
924.9944014,17.80000003,18.80000003,18.80000003
924.9944,17.8,18.8,18.8
930.3931998,17.8,18.8,18.8
935.791999,17.8,18.8,18.8
905.1988022,17.90000001,18.90000001,18.90000001
926.7939978,17.99999999,18.99999999,18.99999999
930.3931999,18,19,19
930.3932,17.7,18.7,18.7
919.5955998,17.9,18.9,18.9
915.9964005,17.9,18.9,18.9
930.393199,17.99999999,18.99999999,18.99999999
901.599601,18,19,19
921.3952005,18,19,19
937.5915991,18.09999999,19.09999999,19.09999999
928.5936009,18.00000001,19.00000001,19.00000001
908.7980007,18.1,19.1,19.1
921.3952,19.3,20.3,20.3
1148.144803,20.20000003,21.20000003,21.20000003
1194.934394,20.69999993,21.69999993,21.69999993
1185.936401,21.19999997,22.19999997,22.19999997
1113.952402,21.39999999,22.39999999,22.39999999
1104.954403,21.3,22.3,22.3
1200.333193,21.39999999,22.39999999,22.39999999
1133.748007,21.30000001,22.30000001,22.30000001
1101.355201,21.49999999,22.49999999,22.49999999
1223.728,21.5,22.5,22.5
1153.543596,21.49999999,22.49999999,22.49999999
1099.555607,21.30000003,22.30000003,22.30000003
1092.3572,21.3,22.3,22.3
1193.134797,21.3,22.3,22.3
1173.339199,21.2,22.2,22.2
1146.345196,21.19999998,22.19999998,22.19999998
1104.954404,21.00000002,22.00000002,22.00000002
1248.922395,21.29999999,22.29999999,22.29999999
1184.1368,21.2,22.2,22.2
1160.741998,21.2,22.2,22.2
1135.547603,21.2,22.2,22.2
1124.750001,21.2,22.2,22.2
1104.954401,21.2,22.2,22.2
1126.549602,20.79999999,21.79999999,21.79999999
1176.938398,20.40000001,21.40000001,21.40000001
1153.543602,20.49999999,21.49999999,21.49999999
1135.547601,20.5,21.5,21.5
1128.3492,20.6,21.6,21.6
1257.920395,20.5,21.5,21.5
1180.53761,20.5,21.5,21.5
1155.343202,20.59999999,21.59999999,21.59999999
1146.3452,20.5,21.5,21.5
1126.5496,20.60000001,21.60000001,21.60000001
1115.751999,20.8,21.8,21.8
1110.353201,20.8,21.8,21.8
1137.347199,20.7,21.7,21.7
1194.9344,21,22,22
1173.3392,20.90000001,21.90000001,21.90000001
1173.3392,20.99999999,21.99999999,21.99999999
1148.144802,21,22,22
1119.351201,21.1,22.1,22.1
1124.750001,21.1,22.1,22.1
1157.142796,21.20000001,22.20000001,22.20000001
1119.351204,21.29999999,22.29999999,22.29999999
1130.1488,21.4,22.4,22.4
1184.1368,21.5,22.5,22.5
1173.339198,21.40000001,22.40000001,22.40000001
1144.545604,21.59999997,22.59999997,22.59999997
1106.754003,21.50000001,22.50000001,22.50000001
1101.3552,21.6,22.6,22.6
1220.128802,21.70000001,22.70000001,22.70000001
1270.517598,21.90000002,22.90000002,22.90000002
1250.722002,22.09999998,23.09999998,23.09999998
1230.926401,22.2,23.2,23.2
1205.732,22.2,23.2,23.2
1212.930409,22.30000001,23.30000001,23.30000001
1344.301182,22.49999997,23.49999997,23.49999997
1643.03478,22.40000001,23.40000001,23.40000001
1772.605996,22.69999999,23.69999999,23.69999999
1697.0228,22.6,23.6,23.6
1695.22319,22.60000001,23.60000001,23.60000001
1590.84641,22.69999999,23.69999999,23.69999999
1558.453601,22.7,23.7,23.7
1554.8544,22.8,23.8,23.8
1466.674,22.9,23.9,23.9
1473.872399,22.9,23.9,23.9
1619.63999,22.9,23.9,23.9
1652.032799,22.9,23.9,23.9
1630.437599,22.9,23.9,23.9
1605.24319,22.90000002,23.90000002,23.90000002
1502.66601,23.09999998,24.09999998,24.09999998
1394.690004,23.29999999,24.29999999,24.29999999
1371.2952,23.4,24.4,24.4
1648.433612,23.20000001,24.20000001,24.20000001
1830.193176,23.29999999,24.29999999,24.29999999
1716.818408,23.3,24.3,24.3
1630.437603,23.4,24.4,24.4
1524.261196,23.60000001,24.60000001,24.60000001
1392.890401,24.00000007,25.00000007,25.00000007
1401.888399,24.69999993,25.69999993,25.69999993
1369.495601,24.89999999,25.89999999,25.89999999
1376.694,25.7,26.7,26.7
1533.259196,26.00000001,27.00000001,27.00000001
1479.271207,26.19999997,27.19999997,27.19999997
1376.694007,26.39999999,27.39999999,27.39999999
1292.112803,26.5,27.5,27.5
1202.132807,26.20000001,27.20000001,27.20000001
1409.086784,26.59999998,27.59999998,27.59999998
1250.722016,26.40000002,27.40000002,27.40000002
1185.936402,26.20000001,27.20000001,27.20000001
1234.5256,26.2,27.2,27.2
1329.904397,26.39999998,27.39999998,27.39999998
1283.114806,26.10000004,27.10000004,27.10000004
1254.321202,26.1,27.1,27.1
1338.902397,26.2,27.2,27.2
1405.487604,26.69999998,27.69999998,27.69999998
1527.860393,26.19999997,27.19999997,27.19999997
1459.475607,25.90000003,26.90000003,26.90000003
1763.60799,25.10000003,26.10000003,26.10000003
2278.2936,24.7,25.7,25.7
2697.600422,24.2,25.2,25.2
3026.927156,24.2,25.2,25.2
2936.947206,24.10000001,25.10000001,25.10000001
2814.574404,24.39999999,25.39999999,25.39999999
2708.397997,24.3,25.3,25.3
2625.616393,24.40000001,25.40000001,25.40000001
2551.832807,24.49999999,25.49999999,25.49999999
2467.251603,24.5,25.5,25.5
2319.6844,24.9,25.9,25.9
2182.914768,26.20000005,27.20000005,27.20000005
1711.419663,26.89999991,27.89999991,27.89999991
1239.924432,26.80000001,27.80000001,27.80000001
1124.750004,25.90000003,26.90000003,26.90000003
1121.150795,26.60000001,27.60000001,27.60000001
977.1828013,26.79999996,27.79999996,27.79999996
989.7799987,26.40000004,27.40000004,27.40000004
1025.771999,26.4,27.4,27.4
950.1888,26.6,27.6,27.6
1052.766004,26.19999999,27.19999999,27.19999999
1112.152792,26.00000003,27.00000003,27.00000003
1256.12079,26.19999999,27.19999999,27.19999999
1216.529601,26.39999999,27.39999999,27.39999999
1279.5156,26.4,27.4,27.4
1286.714044,26.39999998,27.39999998,27.39999998
1722.217156,26.20000002,27.20000002,27.20000002
1661.030802,25.90000001,26.90000001,26.90000001
1819.3956,26,27,27
1914.774413,26.29999999,27.29999999,27.29999999
2105.531974,26.20000001,27.20000001,27.20000001
2454.654377,26.39999999,27.39999999,27.39999999
2159.52001,26.4,27.4,27.4
2296.289593,26.09999999,27.09999999,27.09999999
2098.333591,25.80000004,26.80000004,26.80000004
2004.754409,26.19999996,27.19999996,27.19999996
1963.363601,26.1,27.1,27.1
1945.3676,25.8,26.8,26.8
1934.569993,26.19999999,27.19999999,27.19999999
1837.391613,26.00000003,27.00000003,27.00000003
1772.606004,26,27,27
1693.423603,26.19999999,27.19999999,27.19999999
